,0
25336.0,1073
25337.0,1074
25338.0,1075
25342.0,1076
25347.0,1077
25364.0,1078
25365.0,1079
25366.0,1080
25374.0,1081
25382.0,1082
25411.0,1083
25415.0,1084
25416.0,1085
25419.0,1086
25421.0,1087
25434.0,1088
25462.0,1089
25465.0,1090
25479.0,1091
25483.0,1092
25496.0,1093
25499.0,1094
25505.0,1095
25515.0,1096
25517.0,1097
25518.0,1098
25519.0,1099
25521.0,1100
25522.0,1101
25524.0,1102
25525.0,1103
25526.0,1104
25535.0,1105
25537.0,1106
25538.0,1107
25539.0,1108
25540.0,1109
25541.0,1110
25543.0,1111
25549.0,1112
25550.0,1113
25551.0,1114
25560.0,1115
25563.0,1116
25565.0,1117
25571.0,1118
25572.0,1119
25574.0,1120
25575.0,1121
25579.0,1122
25581.0,1123
25584.0,1124
25587.0,1125
25588.0,1126
25594.0,1127
25595.0,1128
25597.0,1129
25598.0,1130
25600.0,1131
25611.0,1132
25612.0,1133
25619.0,1134
25625.0,1135
25628.0,1136
25636.0,1137
25640.0,1138
25642.0,1139
25643.0,1140
25644.0,1141
25657.0,1142
25659.0,1143
25661.0,1144
25664.0,1145
25666.0,1146
25667.0,1147
25668.0,1148
25674.0,1149
25693.0,1150
25730.0,1151
25735.0,1152
25749.0,1153
25751.0,1154
25753.0,1155
25759.0,1156
25772.0,1157
25773.0,1158
25791.0,1159
25798.0,1160
25811.0,1161
25815.0,1162
25816.0,1163
25818.0,1164
25819.0,1165
25824.0,1166
25830.0,1167
25835.0,1168
25852.0,1169
25856.0,1170
25905.0,1171
25906.0,1172
25908.0,1173
25913.0,1174
25915.0,1175
25920.0,1176
25921.0,1177
25922.0,1178
25923.0,1179
25924.0,1180
25925.0,1181
25926.0,1182
25927.0,1183
25929.0,1184
25930.0,1185
25935.0,1186
25942.0,1187
25948.0,1188
25957.0,1189
25958.0,1190
25962.0,1191
25975.0,1192
25977.0,1193
25984.0,1194
25986.0,1195
25990.0,1196
25993.0,1197
25995.0,1198
25997.0,1199
25998.0,1200
26002.0,1201
26003.0,1202
26004.0,1203
26005.0,1204
26010.0,1205
26014.0,1206
26015.0,1207
26016.0,1208
26022.0,1209
26027.0,1210
26028.0,1211
26040.0,1212
26044.0,1213
26045.0,1214
26051.0,1215
26052.0,1216
26057.0,1217
26066.0,1218
26078.0,1219
26085.0,1220
26092.0,1221
26096.0,1222
26098.0,1223
26099.0,1224
26107.0,1225
26108.0,1226
26109.0,1227
26111.0,1228
26112.0,1229
26113.0,1230
26114.0,1231
26115.0,1232
26116.0,1233
26117.0,1234
26118.0,1235
26119.0,1236
26120.0,1237
26121.0,1238
26123.0,1239
26126.0,1240
26127.0,1241
26130.0,1242
26132.0,1243
26136.0,1244
26137.0,1245
26138.0,1246
26139.0,1247
26141.0,1248
26142.0,1249
26143.0,1250
26144.0,1251
26145.0,1252
26146.0,1253
26148.0,1254
26149.0,1255
26150.0,1256
26151.0,1257
26154.0,1258
26155.0,1259
26156.0,1260
26157.0,1261
26159.0,1262
26160.0,1263
26161.0,1264
26162.0,1265
26163.0,1266
26164.0,1267
26165.0,1268
26166.0,1269
26167.0,1270
26168.0,1271
26169.0,1272
26171.0,1273
26172.0,1274
26173.0,1275
26176.0,1276
26181.0,1277
26190.0,1278
26191.0,1279
26195.0,1280
26199.0,1281
26209.0,1282
26211.0,1283
26213.0,1284
26214.0,1285
26215.0,1286
26216.0,1287
26221.0,1288
26222.0,1289
26223.0,1290
26224.0,1291
26227.0,1292
26231.0,1293
26233.0,1294
26234.0,1295
26235.0,1296
26236.0,1297
26238.0,1298
26240.0,1299
26241.0,1300
26242.0,1301
26244.0,1302
26245.0,1303
26250.0,1304
26251.0,1305
26252.0,1306
26253.0,1307
26255.0,1308
26256.0,1309
26257.0,1310
26260.0,1311
26261.0,1312
26262.0,1313
26263.0,1314
26264.0,1315
26265.0,1316
26275.0,1317
26277.0,1318
26279.0,1319
26282.0,1320
26284.0,1321
26285.0,1322
26287.0,1323
26288.0,1324
26289.0,1325
26290.0,1326
26291.0,1327
26294.0,1328
26295.0,1329
26300.0,1330
26304.0,1331
26307.0,1332
26308.0,1333
26310.0,1334
26311.0,1335
26312.0,1336
26313.0,1337
26315.0,1338
26324.0,1339
26325.0,1340
26326.0,1341
26327.0,1342
26328.0,1343
26329.0,1344
26330.0,1345
26332.0,1346
26333.0,1347
26334.0,1348
26335.0,1349
26336.0,1350
26343.0,1351
26344.0,1352
26345.0,1353
26346.0,1354
26347.0,1355
26348.0,1356
26349.0,1357
26350.0,1358
26351.0,1359
26353.0,1360
26354.0,1361
26356.0,1362
26357.0,1363
26359.0,1364
26360.0,1365
26364.0,1366
26367.0,1367
26368.0,1368
26370.0,1369
26371.0,1370
26372.0,1371
26374.0,1372
26376.0,1373
26383.0,1374
26388.0,1375
26390.0,1376
26391.0,1377
26392.0,1378
26394.0,1379
26398.0,1380
26399.0,1381
26401.0,1382
26402.0,1383
26403.0,1384
26405.0,1385
26406.0,1386
26408.0,1387
26409.0,1388
26410.0,1389
26412.0,1390
26419.0,1391
26420.0,1392
26423.0,1393
26425.0,1394
26434.0,1395
26435.0,1396
26436.0,1397
26437.0,1398
26440.0,1399
26441.0,1400
26445.0,1401
26449.0,1402
26450.0,1403
26451.0,1404
26452.0,1405
26453.0,1406
26454.0,1407
26455.0,1408
26458.0,1409
26459.0,1410
26460.0,1411
26461.0,1412
26463.0,1413
26465.0,1414
26469.0,1415
26470.0,1416
26471.0,1417
26472.0,1418
26473.0,1419
26476.0,1420
26477.0,1421
26478.0,1422
26483.0,1423
26484.0,1424
26489.0,1425
26491.0,1426
26492.0,1427
26494.0,1428
26498.0,1429
26499.0,1430
26502.0,1431
26503.0,1432
26505.0,1433
26508.0,1434
26509.0,1435
26510.0,1436
26519.0,1437
26520.0,1438
26521.0,1439
26522.0,1440
26523.0,1441
26526.0,1442
26527.0,1443
26528.0,1444
26532.0,1445
26533.0,1446
26535.0,1447
26536.0,1448
26538.0,1449
26539.0,1450
26542.0,1451
26544.0,1452
26545.0,1453
26547.0,1454
26552.0,1455
26554.0,1456
26558.0,1457
26559.0,1458
26560.0,1459
26564.0,1460
26574.0,1461
26576.0,1462
26585.0,1463
26586.0,1464
26587.0,1465
26588.0,1466
26589.0,1467
26590.0,1468
26593.0,1469
26594.0,1470
26595.0,1471
26596.0,1472
26602.0,1473
26605.0,1474
26606.0,1475
26608.0,1476
26609.0,1477
26611.0,1478
26612.0,1479
26613.0,1480
26614.0,1481
26616.0,1482
26618.0,1483
26621.0,1484
26625.0,1485
26626.0,1486
26628.0,1487
26630.0,1488
26631.0,1489
26632.0,1490
26634.0,1491
26635.0,1492
26637.0,1493
26638.0,1494
26642.0,1495
26648.0,1496
26652.0,1497
26653.0,1498
26655.0,1499
26656.0,1500
26660.0,1501
26661.0,1502
26663.0,1503
26664.0,1504
26665.0,1505
26667.0,1506
26669.0,1507
26670.0,1508
26671.0,1509
26674.0,1510
26675.0,1511
26677.0,1512
26680.0,1513
26683.0,1514
26686.0,1515
26687.0,1516
26692.0,1517
26699.0,1518
26705.0,1519
26708.0,1520
26709.0,1521
26711.0,1522
26721.0,1523
26723.0,1524
26741.0,1525
26771.0,1526
26777.0,1527
26778.0,1528
26781.0,1529
26782.0,1530
26784.0,1531
26785.0,1532
26797.0,1533
26799.0,1534
26805.0,1535
26813.0,1536
26818.0,1537
26852.0,1538
26853.0,1539
26861.0,1540
26886.0,1541
26894.0,1542
26901.0,1543
26916.0,1544
26928.0,1545
26953.0,1546
26955.0,1547
26956.0,1548
26959.0,1549
26982.0,1550
26994.0,1551
27009.0,1552
27022.0,1553
27031.0,1554
27110.0,1555
27120.0,1556
27149.0,1557
27155.0,1558
27156.0,1559
27157.0,1560
27168.0,1561
27177.0,1562
27226.0,1563
27232.0,1564
27234.0,1565
27255.0,1566
27267.0,1567
27275.0,1568
27276.0,1569
27277.0,1570
27282.0,1571
27284.0,1572
27287.0,1573
27293.0,1574
27297.0,1575
27299.0,1576
27300.0,1577
27301.0,1578
27302.0,1579
27303.0,1580
27305.0,1581
27306.0,1582
27307.0,1583
27310.0,1584
27313.0,1585
27314.0,1586
27315.0,1587
27316.0,1588
27320.0,1589
27324.0,1590
27326.0,1591
27327.0,1592
27329.0,1593
27330.0,1594
27331.0,1595
27334.0,1596
27335.0,1597
27336.0,1598
27338.0,1599
27339.0,1600
27341.0,1601
27342.0,1602
27346.0,1603
27349.0,1604
27351.0,1605
27352.0,1606
27358.0,1607
27360.0,1608
27363.0,1609
27364.0,1610
27365.0,1611
27366.0,1612
27367.0,1613
27372.0,1614
27376.0,1615
27411.0,1616
27412.0,1617
27415.0,1618
27418.0,1619
27419.0,1620
27420.0,1621
27421.0,1622
27423.0,1623
27424.0,1624
27425.0,1625
27427.0,1626
27429.0,1627
27430.0,1628
27431.0,1629
27433.0,1630
27436.0,1631
27437.0,1632
27438.0,1633
27440.0,1634
27445.0,1635
27447.0,1636
27451.0,1637
27452.0,1638
27460.0,1639
27461.0,1640
27462.0,1641
27467.0,1642
27471.0,1643
27472.0,1644
27475.0,1645
27476.0,1646
27478.0,1647
27481.0,1648
27483.0,1649
27484.0,1650
27485.0,1651
27488.0,1652
27492.0,1653
27500.0,1654
27502.0,1655
27503.0,1656
27504.0,1657
27508.0,1658
27510.0,1659
27512.0,1660
27513.0,1661
27514.0,1662
27515.0,1663
27518.0,1664
27521.0,1665
27524.0,1666
27534.0,1667
27535.0,1668
27548.0,1669
27550.0,1670
27556.0,1671
27558.0,1672
27560.0,1673
27565.0,1674
27566.0,1675
27568.0,1676
27570.0,1677
27573.0,1678
27574.0,1679
27578.0,1680
27598.0,1681
27599.0,1682
27605.0,1683
27606.0,1684
27607.0,1685
27610.0,1686
27613.0,1687
27615.0,1688
27630.0,1689
27631.0,1690
27642.0,1691
27654.0,1692
27657.0,1693
27658.0,1694
27659.0,1695
27660.0,1696
27661.0,1697
27663.0,1698
27664.0,1699
27665.0,1700
27666.0,1701
27667.0,1702
27668.0,1703
27669.0,1704
27671.0,1705
27672.0,1706
27675.0,1707
27677.0,1708
27678.0,1709
27679.0,1710
27680.0,1711
27684.0,1712
27685.0,1713
27686.0,1714
27690.0,1715
27691.0,1716
27692.0,1717
27693.0,1718
27694.0,1719
27695.0,1720
27696.0,1721
27697.0,1722
27700.0,1723
27701.0,1724
27702.0,1725
27703.0,1726
27705.0,1727
27708.0,1728
27719.0,1729
27720.0,1730
27721.0,1731
27723.0,1732
27731.0,1733
27732.0,1734
27733.0,1735
27734.0,1736
27774.0,1737
27785.0,1738
27838.0,1739
27843.0,1740
27866.0,1741
27974.0,1742
27995.0,1743
28081.0,1744
28108.0,1745
28109.0,1746
28110.0,1747
28133.0,1748
28199.0,1749
28284.0,1750
28308.0,1751
28435.0,1752
28439.0,1753
28461.0,1754
28463.0,1755
28467.0,1756
28468.0,1757
28472.0,1758
28480.0,1759
28901.0,1760
28907.0,1761
28955.0,1762
28971.0,1763
29036.0,1764
29049.0,1765
29145.0,1766
29177.0,1767
29198.0,1768
29255.0,1769
29257.0,1770
29259.0,1771
29276.0,1772
29303.0,1773
29316.0,1774
29318.0,1775
29340.0,1776
29356.0,1777
29471.0,1778
29529.0,1779
29543.0,1780
29568.0,1781
29571.0,1782
29580.0,1783
29581.0,1784
29585.0,1785
29587.0,1786
29590.0,1787
29622.0,1788
29631.0,1789
29669.0,1790
29672.0,1791
29673.0,1792
29720.0,1793
29812.0,1794
29904.0,1795
30031.0,1796
30136.0,1797
30143.0,1798
30248.0,1799
30249.0,1800
30250.0,1801
30251.0,1802
30252.0,1803
30253.0,1804
30254.0,1805
30255.0,1806
30256.0,1807
30266.0,1808
30271.0,1809
30272.0,1810
30273.0,1811
30276.0,1812
30277.0,1813
30279.0,1814
30281.0,1815
30284.0,1816
30285.0,1817
30287.0,1818
30295.0,1819
30335.0,1820
30338.0,1821
30340.0,1822
30342.0,1823
30348.0,1824
30352.0,1825
30353.0,1826
30354.0,1827
30355.0,1828
30357.0,1829
30358.0,1830
30360.0,1831
30362.0,1832
30367.0,1833
30371.0,1834
30373.0,1835
30380.0,1836
30404.0,1837
30419.0,1838
30424.0,1839
30425.0,1840
30434.0,1841
30443.0,1842
30445.0,1843
30448.0,1844
30453.0,1845
30455.0,1846
30456.0,1847
30457.0,1848
30458.0,1849
30459.0,1850
30460.0,1851
30468.0,1852
30472.0,1853
30474.0,1854
30477.0,1855
30485.0,1856
30492.0,1857
30496.0,1858
30503.0,1859
30509.0,1860
30515.0,1861
30516.0,1862
30526.0,1863
30530.0,1864
30534.0,1865
30536.0,1866
30548.0,1867
30549.0,1868
30563.0,1869
30572.0,1870
30576.0,1871
30577.0,1872
30580.0,1873
30582.0,1874
30585.0,1875
30592.0,1876
30593.0,1877
30595.0,1878
30596.0,1879
30597.0,1880
30598.0,1881
30601.0,1882
30602.0,1883
30603.0,1884
30612.0,1885
30613.0,1886
30615.0,1887
30616.0,1888
30617.0,1889
30618.0,1890
30619.0,1891
30620.0,1892
30622.0,1893
30623.0,1894
30624.0,1895
30625.0,1896
30626.0,1897
30627.0,1898
30628.0,1899
30630.0,1900
30631.0,1901
30633.0,1902
30635.0,1903
30638.0,1904
30640.0,1905
30645.0,1906
30646.0,1907
30648.0,1908
30649.0,1909
30652.0,1910
30654.0,1911
30655.0,1912
30657.0,1913
30658.0,1914
30660.0,1915
30661.0,1916
30663.0,1917
30664.0,1918
30666.0,1919
30667.0,1920
30668.0,1921
30669.0,1922
30670.0,1923
30675.0,1924
30676.0,1925
30679.0,1926
30682.0,1927
30684.0,1928
30686.0,1929
30687.0,1930
30688.0,1931
30689.0,1932
30690.0,1933
30691.0,1934
30692.0,1935
30693.0,1936
30695.0,1937
30696.0,1938
30697.0,1939
30698.0,1940
30699.0,1941
30700.0,1942
30701.0,1943
30702.0,1944
30703.0,1945
30704.0,1946
30706.0,1947
30707.0,1948
30709.0,1949
30710.0,1950
30711.0,1951
30712.0,1952
30713.0,1953
30714.0,1954
30715.0,1955
30716.0,1956
30717.0,1957
30718.0,1958
30720.0,1959
30721.0,1960
30723.0,1961
30724.0,1962
30725.0,1963
30726.0,1964
30727.0,1965
30728.0,1966
30729.0,1967
30730.0,1968
30731.0,1969
30732.0,1970
30734.0,1971
30735.0,1972
30736.0,1973
30738.0,1974
30739.0,1975
30740.0,1976
30742.0,1977
30743.0,1978
30744.0,1979
30747.0,1980
30749.0,1981
30750.0,1982
30752.0,1983
30753.0,1984
30754.0,1985
30764.0,1986
30776.0,1987
30788.0,1988
30789.0,1989
30802.0,1990
30805.0,1991
30811.0,1992
30818.0,1993
30819.0,1994
30820.0,1995
30821.0,1996
30822.0,1997
30823.0,1998
30824.0,1999
30826.0,2000
30827.0,2001
30829.0,2002
30830.0,2003
30831.0,2004
30832.0,2005
30834.0,2006
30835.0,2007
30839.0,2008
30840.0,2009
30841.0,2010
30842.0,2011
30843.0,2012
30849.0,2013
30850.0,2014
30851.0,2015
30852.0,2016
30853.0,2017
30854.0,2018
30855.0,2019
30856.0,2020
30857.0,2021
30859.0,2022
30861.0,2023
30865.0,2024
30866.0,2025
30868.0,2026
30870.0,2027
30871.0,2028
30872.0,2029
30876.0,2030
30878.0,2031
30879.0,2032
30880.0,2033
30881.0,2034
30884.0,2035
30885.0,2036
30886.0,2037
30889.0,2038
30890.0,2039
30891.0,2040
30892.0,2041
30893.0,2042
30894.0,2043
30895.0,2044
30896.0,2045
30897.0,2046
30899.0,2047
30900.0,2048
30901.0,2049
30902.0,2050
30903.0,2051
30904.0,2052
30905.0,2053
30906.0,2054
30907.0,2055
30908.0,2056
30909.0,2057
30910.0,2058
30911.0,2059
30912.0,2060
30914.0,2061
30915.0,2062
30916.0,2063
30918.0,2064
30919.0,2065
30920.0,2066
30921.0,2067
30922.0,2068
30924.0,2069
30928.0,2070
30929.0,2071
30930.0,2072
30931.0,2073
30934.0,2074
30935.0,2075
30937.0,2076
30940.0,2077
30949.0,2078
30950.0,2079
30953.0,2080
30954.0,2081
30955.0,2082
30956.0,2083
30958.0,2084
30959.0,2085
30960.0,2086
30962.0,2087
30963.0,2088
30964.0,2089
30966.0,2090
30967.0,2091
30968.0,2092
30973.0,2093
30974.0,2094
